Generation	Smiles	Canonical Code
G0	N	bac7b10dfa4a093d
G0	O	cbbb7a607b282df1
G0	C(C(C(C(C(CO)O)O)O)O)=O	1daa670b9600caf8
G1	C(CO)=O	d5835cd62060064b
G1	C(C(C(CO)O)O)=O	959ab29b7cdeeb7c
G1	C(CO)(C(C(C(CO)O)O)O)=O	c9f583b2eb711cf6
G1	C(CN)(C(C(C(CO)O)O)O)=O	161213d4f77b7816
G1	C(C(C(C(C(CO)O)O)O)O)(O)=O	85b1698d743eec3
G1	C(C(C(C(C(CO)O)O)O)O)O	8f4c166326168791
G1	C(C(CC(C(CO)O)O)=O)=O	aabbc500a500b0d
G1	C(CC(C(C(CO)O)O)=O)=O	1ba88bb18740080b
G1	C(C(C(CC(CO)O)=O)O)=O	39663a2e586ea8e1
G1	C(CC(C=O)O)(C(CO)O)=O	734db4e9037cf269
G1	C(C(C(C=O)O)O)(CCO)=O	e63bafa0e543f68
G1	C(C(C(CC(CO)=O)O)O)=O	56078f5a84ee639d
G1	C(C(C(C(C(C)=O)O)O)O)=O	6585d57f65442def
G1	C(CC(C(C(C=O)O)O)O)=O	42bf1179a6149d6c
G1	C(C(C(C(C(CO)O)O)N)O)=O	bac7b3fc2de3ea02
G1	C(C(C1C(C(C(O)O1)O)O)O)O	6b3f7795f2dc8ea0
G1	C(C1C(C(C(C(O)O1)O)O)O)O	6aeb1fd46af7f587
G1	C1C(C(C(C(C(O)O1)O)O)O)O	59e51233ba2e5c74
G2	C1(C(C(C(C1CO)O)O)O)=O	5756711b6cf11d84
G2	C1(C(C(C(C(C1)O)O)O)O)=O	3eab149e29437aa4
G2	C(C1C(C(C(C1O)O)O)O)=O	17cdb7b8f3f4ded3
G2	C(C(CC(C(CO)O)O)O)(O)=O	d8a6d7b1d8ff559e
G2	C(C(C(C(C(CO)O)O)O)=O)=O	603732891d1aaa95
G2	C(CO)(CO)=O	2fc24233f197793f
G2	C(C(CO)O)=O	f055db82d1e2373c
G2	C(CO)(CN)=O	3b96de4c756659d5
G2	C(C(C)=O)=O	e58099cb02787c73
G2	C(CC(CO)=O)=O	88a29de7236a8c79
G2	C(C(C(C)=O)O)=O	f432f43f8830b809
G2	C(C=O)=O	e424cfc20f1e0de2
G2	C(C)(C(CO)O)=O	bffa52b1f364b5d4
G2	C(C(CC(CO)=O)O)=O	d9f84ba384e13c95
G2	C=O	e9e8c5b3d834323b
G2	C(C(CCO)=O)=O	71806999eb78af3f
G2	C(CO)(CCO)=O	36dff7308fd5d721
G2	C(C(C(C(C)=O)O)O)=O	533115060f082bfd
G2	C(C(C=O)O)=O	a2559c9466560577
G2	C(C)(CO)=O	b7a3634cf6fb5e9f
G2	C(CC(C=O)O)=O	d40db75561bb261d
G2	C(C(C(C=O)O)O)=O	ae33b853f73cf8a5
G2	C(C)=O	fa01e4ed3aeb3a7e
G2	C(CO)(C(CO)O)=O	6c2886008dd1b935
G2	C(C(C(CO)O)O)(C(CO)O)=O	9d0ff8daf2dcc958
G2	C(C(C(CO)O)O)(C(CN)O)=O	44e1f25f398f2d85
G2	C(CC(C(C(CO)O)=O)O)=O	9f51e77db3955e0d
G2	C(C(CO)=O)(CC(CO)O)=O	4949a894a055de0b
G2	C(C(C(CC(CO)O)O)=O)=O	e10382b4c899912c
G2	C(C(CO)O)(CC(CO)=O)=O	4331e87b9b4acec6
G2	C(C(CC(C(CO)=O)O)O)=O	ed2339bcdd74dc99
G2	C(CCO)(C(C(CO)=O)O)=O	d99ef86156d395d
G2	C(C(C(C(CCO)O)=O)O)=O	b2dea113c6e819c1
G2	C(CO)(C(CC(CO)=O)O)=O	20185389e3583c2a
G2	C(C(C(CC(C=O)O)O)O)=O	f0f706e890577e59
G2	C(C)(C(C(C(CO)=O)O)O)=O	7d1b9a58c0230295
G2	C(C(C(C=O)O)O)(C(C)O)=O	78fcfc2b84339ee5
G2	C(CC(C(C(CO)=O)O)O)=O	bb154446c0432099
G2	C(CO)(C(C(C(CO)O)O)N)=O	b3f99ef5b5de4b5e
G2	C(CN)=O	b08cf45042e12119
G2	C(CN)(C(CO)O)=O	8eeb69a8a19e0197
G2	C(C(C(C(C(CO)O)O)O)N)=O	9368b55f5ee55c1f
G2	C(C(C(CO)O)O)(C(CO)N)=O	b5d296bad22dacb8
G2	C(C(C(CO)O)O)(C(CN)N)=O	2c277f4a89902081
G2	C(CC(C(C(CO)O)=O)N)=O	fa4b73bf9e27416
G2	C(C(CN)=O)(CC(CO)O)=O	8758c8a93a8d1188
G2	C(C(C(CC(CO)O)N)=O)=O	2cc5992e6f6cd46c
G2	C(C(CO)O)(CC(CN)=O)=O	bcc6dbc8016b40e3
G2	C(C(CC(C(CO)=O)N)O)=O	b9c3e93dc4d11772
G2	C(CCO)(C(C(CN)=O)O)=O	4c379b70339c0166
G2	C(C(C(C(CCO)N)=O)O)=O	d2ac8681729ea4d2
G2	C(CN)(C(CC(CO)=O)O)=O	da2d184143cf7829
G2	C(C(CC(C(C=O)O)O)N)=O	3ed1ad702cefb739
G2	C(C)(C(C(C(CN)=O)O)O)=O	e8f064fd0100c47e
G2	C(C(C(C=O)O)O)(C(C)N)=O	6b4830e928b2c14e
G2	C(CC(C(C(CN)=O)O)O)=O	33f8f4c031e45d4a
G2	C(CN)(C(C(C(CO)O)O)N)=O	827e63320e0ab835
G2	C(CO)O	125710ecfc8c07f0
G2	C(C(C(CO)O)O)O	65a84f939d230704
G2	C(CO)(CC(C(CO)O)O)=O	a502c3d64caa330a
G2	C(C(C(CO)O)O)(CCO)=O	9bd05f01bc4e908f
G2	C(C(CO)O)(CC(CO)O)=O	4864484119f66e25
G2	C(C)(C(C(C(CO)O)O)O)=O	9d54ba6c1a382843
G2	C(CC(C(C(CO)O)O)O)=O	2baa9f2e8166b2e2
G2	C(C(C(C(CCO)O)O)O)=O	d758cc6d927b0653
G2	C(C(C(C(C(CO)O)N)O)O)O	d14ba1d01b20fd69
G2	C(CO)(O)=O	ea08418141846b4e
G2	C(C(C(CO)O)O)(O)=O	718147ae49b8bdef
G2	C(C(CC(C(CO)O)O)=O)(O)=O	9e2eb002db0da741
G2	C(CC(C(C(CO)O)O)=O)(O)=O	ffdc6ee263d2d4b0
G2	C(C(C(CC(CO)O)=O)O)(O)=O	f5479c5ac511fe51
