Generation	Smiles	Inchi	Energy Change	Reaction IDs
G4	C(C(C(C)O)C(C=O)(CO)O)=O	FDSHEHPBHWGLQY	[-195.19]	[['969_0', '262_0', '363_0', '63_0', '63_0', '32_0', '12_0', '12_0', '4_0']]
G4	C(C(C(C(CC(C)O)O)O)=O)=O	RLPBKLOISADAAA	[-206.55999999999997]	[['971_0', '262_0', '363_0', '63_0', '63_0', '32_0', '12_0', '12_0', '4_0']]
G4	C(C(C(C)O)C(C)(CO)O)=O	FNSKUBCTEJJSJL	[-250.64]	[['985_0', '262_0', '407_0', '63_0', '63_0', '53_0', '12_0', '12_0', '4_0']]
G4	C(CO)(CC(CC(C)O)O)=O	PQZBLBSEVOBJHW	[-257.62]	[['987_0', '262_0', '407_0', '63_0', '63_0', '53_0', '12_0', '12_0', '4_0']]
G4	C(C)(C(C(CC(C)O)O)O)=O	UNRKTQDKLHASOU	[-262.01]	[['989_0', '262_0', '407_0', '63_0', '63_0', '53_0', '12_0', '12_0', '4_0']]
G4	C(C(C(C)O)C(C(O)=O)O)=O	IXOGFMSUHFVHSY	[-198.40999999999997]	[['1003_0', '262_0', '421_0', '63_0', '63_0', '20_0', '12_0', '12_0', '14_0']]
G4	C(C(C(CC(O)=O)O)C(C)O)=O	YTCZJXDURLPWNQ	[-254.12]	[['1005_0', '262_0', '431_0', '63_0', '63_0', '51_0', '12_0', '12_0', '4_0']]
G4	C(C(C=O)C(CC(C)O)O)(O)=O	IHSFWOVWMRACIR	[-254.12]	[['1007_0', '262_0', '431_0', '63_0', '63_0', '51_0', '12_0', '12_0', '4_0']]
G4	C(C(C(C)O)C(C(O)=O)(C)O)=O	MGQBJYDCWJLMCR	[-255.87]	[['1009_0', '262_0', '433_0', '63_0', '63_0', '53_0', '12_0', '12_0', '4_0']]
G4	C(C(CC(CC(C)O)O)=O)(O)=O	CLJFVEVVBOUFBJ	[-262.84999999999997]	[['1011_0', '262_0', '433_0', '63_0', '63_0', '53_0', '12_0', '12_0', '4_0']]
G4	C(C(CO)C(C(C=O)CO)O)=O	IYYLKFUCXKZORG	[-194.69]	[['1033_0', '291_0', '304_0', '51_0', '63_0', '4_0', '12_0']]
G4	C(C(CO)C(CC(CO)=O)O)=O	XHDKYHQSMXPUQR	[-203.43]	[['1037_0', '291_0', '407_0', '51_0', '53_0', '4_0', '4_0']]
G4	C(C(CO)C(C(C(C)=O)O)O)=O	WWPRLPATMGJTHC	[-207.82]	[['1039_0', '291_0', '407_0', '51_0', '53_0', '4_0', '4_0']]
G4	C(C(CO)C(CCO)O)=O	LPRRSVCCPPMUTK	[-196.76]	[['1045_0', '304_0', '304_0', '63_0', '63_0', '12_0', '12_0']]
G4	C(C(CO)C(C(C(C)O)O)O)=O	LECRXFXEJNJBEL	[-184.92999999999998]	[['1049_0', '304_0', '354_0', '63_0', '63_0', '12_0', '12_0']]
G4	C(C(CO)C(CC(CO)O)O)=O	UFOQDDSTRWKLAH	[-180.54]	[['1051_0', '304_0', '356_0', '63_0', '63_0', '12_0', '12_0']]
G4	C(C(C(CO)O)C(CCO)O)=O	XXMLKQMUFSNKAH	[-180.54]	[['1053_0', '304_0', '356_0', '63_0', '63_0', '12_0', '12_0']]
G4	C(C(CO)C(C(CO)=O)O)=O	LSXQZYBPAFVQAM	[-147.71]	[['1055_0', '304_0', '363_0', '63_0', '32_0', '12_0', '4_0']]
G4	C(C(CO)C(C=O)(CO)O)=O	SAWCGBGWLXQUGF	[-143.07]	[['1057_0', '304_0', '363_0', '63_0', '32_0', '12_0', '4_0']]
G4	C(C(C(C(CCO)O)O)=O)=O	OUJNZICMUOLQGP	[-154.44]	[['1059_0', '304_0', '363_0', '63_0', '32_0', '12_0', '4_0']]
G4	C(C(CO)C(C(C)=O)(CO)O)=O	HMSJNCBPHLDAPE	[-159.34999999999997]	[['1065_0', '304_0', '389_0', '63_0', '61_0', '12_0', '6_0']]
G4	C(C(CO)C(C(CO)=O)(C)O)=O	RGRJSOMDDMYCST	[-159.34999999999997]	[['1067_0', '304_0', '389_0', '63_0', '61_0', '12_0', '6_0']]
G4	C(C(C)=O)(C(C(CCO)O)O)=O	VTDGXLWGZXJZFR	[-170.71999999999997]	[['1069_0', '304_0', '389_0', '63_0', '61_0', '12_0', '6_0']]
G4	C(C(CO)=O)(CC(CCO)O)=O	LLAKZMWYTCOBSF	[-166.32999999999998]	[['1071_0', '304_0', '389_0', '63_0', '61_0', '12_0', '6_0']]
G4	C(C(CO)C(C=O)(C(C)O)O)=O	KMVFEJOXINVCPR	[-157.34999999999997]	[['1073_0', '304_0', '391_0', '63_0', '61_0', '12_0', '6_0']]
G4	C(C(CO)C(C(C(C)O)=O)O)=O	LPYCYPURWRGOQS	[-161.99]	[['1075_0', '304_0', '391_0', '63_0', '61_0', '12_0', '6_0']]
G4	C(C(CO)C(C)(CO)O)=O	ASGSKBSLHTVURJ	[-198.52]	[['1077_0', '304_0', '407_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(CO)(CC(CCO)O)=O	SRUUYRSKNDFVMS	[-205.5]	[['1079_0', '304_0', '407_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(C)(C(C(CCO)O)O)=O	SOHTZWVCHSEHHZ	[-209.89000000000001]	[['1081_0', '304_0', '407_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(C(CO)C(CO)(CCO)O)=O	BJORAOSPLKEKMV	[-177.89999999999998]	[['1083_0', '304_0', '409_0', '63_0', '55_0', '12_0', '6_0']]
G4	C(C(C(CCO)O)O)(CCO)=O	VFSOSYUWZBDZMY	[-189.26999999999998]	[['1085_0', '304_0', '409_0', '63_0', '55_0', '12_0', '6_0']]
G4	C(CO)(C(CO)C(CCO)O)=O	KOYHBGZEKAXMBG	[-182.53999999999996]	[['1087_0', '304_0', '409_0', '63_0', '55_0', '12_0', '6_0']]
G4	C(C(CO)C(C(CCO)O)O)=O	HPQAYCDCYZJYTC	[-180.53999999999996]	[['1089_0', '304_0', '412_0', '63_0', '57_0', '12_0', '6_0']]
G4	C(C(CO)C(C)(C(CO)O)O)=O	ASKHMTIFAYBHKY	[-182.3]	[['1091_0', '304_0', '415_0', '63_0', '61_0', '12_0', '6_0']]
G4	C(C(CO)O)(CC(CCO)O)=O	QYFMYJGUYDCGMZ	[-189.28000000000003]	[['1093_0', '304_0', '415_0', '63_0', '61_0', '12_0', '6_0']]
G4	C(C(CO)C(C(O)=O)O)=O	PKKBRFJDUGQOAO	[-146.29000000000002]	[['1095_0', '304_0', '421_0', '63_0', '20_0', '12_0', '14_0']]
G4	C(C(CO)C(CC(O)=O)O)=O	LTMWOWKRNHRFBI	[-202.0]	[['1097_0', '304_0', '431_0', '63_0', '51_0', '12_0', '4_0']]
G4	C(C(C=O)C(CCO)O)(O)=O	VAOSYMFYNXRHKS	[-202.0]	[['1099_0', '304_0', '431_0', '63_0', '51_0', '12_0', '4_0']]
G4	C(C(CO)C(C(O)=O)(C)O)=O	BFZNNUQWZSQLIJ	[-203.75]	[['1101_0', '304_0', '433_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(C(CC(CCO)O)=O)(O)=O	GTELMBZFQBCNMT	[-210.73]	[['1103_0', '304_0', '433_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(C(CO)C1(COCC1O)O)=O	UJLYEEDNZNAPDJ	[-151.28999999999996]	[['1125_0', '304_0', '664_0', '63_0', '65_0', '12_0', '6_0']]
G4	C1(C(C(CCO)O)OCC1O)=O	FIVSHOBICFVCLT	[-176.45]	[['1127_0', '304_0', '664_0', '63_0', '65_0', '12_0', '6_0']]
G4	C(C(CO)C1(C(O)OCC1)O)=O	QJTYLSDHINOXPD	[-151.28999999999996]	[['1129_0', '304_0', '666_0', '63_0', '65_0', '12_0', '6_0']]
G4	C1(C(O)OCC1C(CCO)O)=O	VEJJOGXOZWWTIV	[-176.45]	[['1131_0', '304_0', '666_0', '63_0', '65_0', '12_0', '6_0']]
G4	C(C(CO)C1(COC(C1)O)O)=O	UFOZIEBAZIJYMA	[-151.28999999999996]	[['1133_0', '304_0', '670_0', '63_0', '65_0', '12_0', '6_0']]
G4	C1(COC(C1C(CCO)O)O)=O	WNDFQQKJJAYFAA	[-176.45]	[['1135_0', '304_0', '670_0', '63_0', '65_0', '12_0', '6_0']]
G4	C1(C(C(CCO)O)OC(C1)O)=O	OXSHXURACYPQTR	[-176.45]	[['1137_0', '304_0', '670_0', '63_0', '65_0', '12_0', '6_0']]
G4	C(CO)(CC(C(C(C)O)O)O)=O	NDFYDTPFGXLWEG	[-193.67]	[['1151_0', '354_0', '407_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(C)(C(C(C(C(C)O)O)O)O)=O	VFDRGIJZSHUKEI	[-198.05999999999997]	[['1153_0', '354_0', '407_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(C(C(CO)O)C(C)(CO)O)=O	CLBJOXOROKWUTL	[-182.3]	[['1165_0', '356_0', '407_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(CO)(CC(CC(CO)O)O)=O	SZVVTCVNCRPTEO	[-189.28]	[['1167_0', '356_0', '407_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(C)(C(C(CC(CO)O)O)O)=O	AORQMUZQQLVHPN	[-193.67]	[['1169_0', '356_0', '407_0', '63_0', '53_0', '12_0', '4_0']]
G4	C(C(C(C(CO)(C)O)O)=O)=O	GCLDTTLJYRTVBB	[-156.19]	[['1207_0', '363_0', '407_0', '32_0', '53_0', '4_0', '4_0']]
G4	C(CO)(C(CC(CO)=O)O)=O	QORDBZPIKABGJM	[-156.45000000000002]	[['1209_0', '363_0', '407_0', '32_0', '53_0', '4_0', '4_0']]
G4	C(C(C)=O)(C(C(CO)(C)O)O)=O	NKFIZVNTLLBLKM	[-172.47]	[['1278_0', '389_0', '407_0', '61_0', '53_0', '6_0', '4_0']]
